::1 - - [11/Apr/2025:00:22:10 +0700] "GET /WebNguNghia/ecommerce-php/index.php HTTP/1.1" 200 1704 "http://localhost:8081/WebNguNghia/ecommerce-php/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:22:10 +0700] "GET /WebNguNghia/ecommerce-php/images/ao1.jpg HTTP/1.1" 404 297 "http://localhost:8081/WebNguNghia/ecommerce-php/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:22:10 +0700] "GET /WebNguNghia/ecommerce-php/images/ao2.jpg HTTP/1.1" 404 297 "http://localhost:8081/WebNguNghia/ecommerce-php/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:22:10 +0700] "GET /WebNguNghia/ecommerce-php/images/quan1.jpg HTTP/1.1" 404 297 "http://localhost:8081/WebNguNghia/ecommerce-php/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:22:11 +0700] "GET /WebNguNghia/ecommerce-php/cart.php HTTP/1.1" 200 490 "http://localhost:8081/WebNguNghia/ecommerce-php/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:22:12 +0700] "GET /WebNguNghia/ecommerce-php/index.php HTTP/1.1" 200 1704 "http://localhost:8081/WebNguNghia/ecommerce-php/cart.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:22:12 +0700] "GET /WebNguNghia/ecommerce-php/images/ao1.jpg HTTP/1.1" 404 297 "http://localhost:8081/WebNguNghia/ecommerce-php/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:22:12 +0700] "GET /WebNguNghia/ecommerce-php/images/ao2.jpg HTTP/1.1" 404 297 "http://localhost:8081/WebNguNghia/ecommerce-php/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:22:12 +0700] "GET /WebNguNghia/ecommerce-php/images/quan1.jpg HTTP/1.1" 404 297 "http://localhost:8081/WebNguNghia/ecommerce-php/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:24:21 +0700] "GET /WebNguNghia/ecommerce-php/index.php HTTP/1.1" 302 1706 "http://localhost:8081/WebNguNghia/ecommerce-php/cart.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:24:21 +0700] "GET /WebNguNghia/ecommerce-php/cart.php HTTP/1.1" 200 490 "http://localhost:8081/WebNguNghia/ecommerce-php/cart.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:24:21 +0700] "GET /WebNguNghia/ecommerce-php/style.css HTTP/1.1" 304 - "http://localhost:8081/WebNguNghia/ecommerce-php/cart.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:24:23 +0700] "GET /WebNguNghia/ecommerce-php/index.php HTTP/1.1" 302 1706 "http://localhost:8081/WebNguNghia/ecommerce-php/cart.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:24:23 +0700] "GET /WebNguNghia/ecommerce-php/cart.php HTTP/1.1" 200 490 "http://localhost:8081/WebNguNghia/ecommerce-php/cart.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:24:24 +0700] "GET /WebNguNghia/ecommerce-php/index.php HTTP/1.1" 302 1706 "http://localhost:8081/WebNguNghia/ecommerce-php/cart.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:24:24 +0700] "GET /WebNguNghia/ecommerce-php/cart.php HTTP/1.1" 200 490 "http://localhost:8081/WebNguNghia/ecommerce-php/cart.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:24:24 +0700] "GET /WebNguNghia/ecommerce-php/index.php HTTP/1.1" 302 1706 "http://localhost:8081/WebNguNghia/ecommerce-php/cart.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:24:24 +0700] "GET /WebNguNghia/ecommerce-php/cart.php HTTP/1.1" 200 490 "http://localhost:8081/WebNguNghia/ecommerce-php/cart.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:24:25 +0700] "GET /WebNguNghia/ecommerce-php/cart.php HTTP/1.1" 200 490 "http://localhost:8081/WebNguNghia/ecommerce-php/cart.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:24:25 +0700] "GET /WebNguNghia/ecommerce-php/index.php HTTP/1.1" 302 1706 "http://localhost:8081/WebNguNghia/ecommerce-php/cart.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:24:25 +0700] "GET /WebNguNghia/ecommerce-php/cart.php HTTP/1.1" 200 490 "http://localhost:8081/WebNguNghia/ecommerce-php/cart.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:24:26 +0700] "GET /WebNguNghia/ecommerce-php/cart.php HTTP/1.1" 200 490 "http://localhost:8081/WebNguNghia/ecommerce-php/cart.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
